latitude,longitude,acq_date,acq_time,frp,brightness,bright_t31,confidence,risk_score,risk_level
20.95,86.04442,2026-09-04,1925,2.27,323.28,288.01,n,17.41,Low
20.94963,86.04832,2026-09-04,1925,2.27,323.89,288.03,n,17.75,Low
20.96638,86.01173,2026-09-04,1925,2.97,310.73,288.16,n,10.97,Low
20.95558,86.04523,2026-09-04,1925,1.4,305.01,287.63,n,6.61,Low
20.9649,86.00615,2026-09-04,1925,2.12,315.28,287.92,n,12.86,Low
20.96528,86.00221,2026-09-04,1925,1.79,306.29,288.08,n,7.61,Low
21.80354,82.03689,2026-09-04,1925,1.26,300.24,282.65,n,3.86,Low
21.67781,84.03859,2026-09-04,1925,2.34,305.65,286.12,n,7.67,Low
20.97015,86.01069,2026-09-04,1925,2.21,307.09,288.37,n,8.37,Low
20.97089,86.00281,2026-09-04,1925,1.7000000000000002,306.17,288.42,n,7.48,Low
21.07634,85.04405,2026-09-04,1925,1.41,307.57,286.81,n,8.04,Low
21.07676,85.03937,2026-09-04,1925,1.41,304.32,287.05,n,6.24,Low
21.07717,85.03472,2026-09-04,1925,2.04,303.73,287.19,n,6.38,Low
13.1608,80.27946,2026-09-04,1928,1.92,307.93,285.03,n,8.62,Low
13.15911,80.28068,2026-09-04,1928,1.63,306.72,285.02,n,7.73,Low
7.12493,81.54601,2026-09-04,1930,2.74,295.77,285.71,n,2.48,Low
35.97013,68.68588,2026-09-04,2101,0.79,299.08,288.3,n,2.86,Low
35.96602,68.68536,2026-09-04,2101,0.6900000000000001,298.35,288.18,n,2.38,Low
35.96709,68.68774,2026-09-04,2101,1.28,299.05,288.15,n,3.21,Low
33.68994,72.7104,2026-09-04,2101,0.92,307.47,292.06,n,7.62,Low
33.54585,71.55032,2026-09-04,2101,1.04,305.69,290.83,n,6.72,Low
33.29619,71.18684,2026-09-04,2101,1.13,298.59,287.32,n,2.84,Low
32.72226,72.92528,2026-09-04,2101,0.68,304.4,291.48,n,5.73,Low
23.69545,85.36923,2026-09-04,2104,2.54,311.51,284.1,n,11.08,Low
23.67414,85.32425,2026-09-04,2104,2.29,296.63,284.11,n,2.62,Low
24.16024,82.56169,2026-09-04,2104,0.96,300.91,273.66,n,4.0,Low
24.15935,82.56554,2026-09-04,2104,0.96,302.1,274.26,n,4.66,Low
22.57313,85.89704,2026-09-04,2104,3.39,313.33,283.34,n,12.73,Low
25.5242,68.55288,2026-09-04,2104,0.55,309.65,295.1,n,8.55,Low
24.82128,73.0907,2026-09-04,2104,0.74,306.03,293.89,n,6.68,Low
24.82064,73.09454,2026-09-04,2104,0.74,306.69,293.39,n,7.05,Low
32.28888,70.7403,2026-09-04,2104,1.54,307.51,294.04,n,8.1,Low
32.5767,72.56184,2026-09-04,2104,2.15,311.11,294.62,n,10.56,Low
23.78611,85.55335,2026-09-04,2104,1.22,301.45,282.32,n,4.5,Low
23.67849,86.08708,2026-09-04,2104,3.56,301.87,283.36,n,6.49,Low
23.79008,85.55405,2026-09-04,2104,2.74,297.1,282.49,n,3.22,Low
23.67941,86.08627,2026-09-04,2104,2.58,301.55,283.28,n,5.57,Low
23.67768,86.3978,2026-09-04,2104,6.8,298.43,279.73,n,7.01,Low
27.93788,69.72433,2026-09-04,2104,0.66,309.45,296.46,n,8.52,Low
28.4265,69.70227,2026-09-04,2104,1.2,313.48,297.34,n,11.17,Low
20.86599,84.99335,2026-09-04,2106,2.49,309.5,285.86,n,9.92,Low
22.93078,69.69768,2026-09-04,2106,2.23,309.29,294.83,n,9.61,Low
22.93359,69.7022,2026-09-04,2106,2.85,309.39,295.17,n,10.13,Low
22.93417,69.69827,2026-09-04,2106,2.85,336.76,295.59,n,25.34,Low
22.92655,69.82481,2026-09-04,2106,1.98,306.95,295.48,n,8.12,Low
21.18306,81.38803,2026-09-04,2106,1.44,301.41,284.53,n,4.64,Low
21.18765,81.39323,2026-09-04,2106,1.74,302.69,286.34,n,5.58,Low
21.18848,81.38943,2026-09-04,2106,1.44,302.2,285.96,n,5.08,Low
23.26578,70.25954,2026-09-04,2106,1.02,305.99,294.82,n,6.87,Low
23.30355,70.4779,2026-09-04,2106,1.17,305.59,294.44,n,6.76,Low
23.31575,70.48792,2026-09-04,2106,1.37,310.46,295.34,n,9.62,Low
21.30924,81.59233,2026-09-04,2106,0.77,302.07,285.53,n,4.51,Low
23.40848,72.41589,2026-09-04,2106,1.43,318.21,293.57,n,13.97,Low
20.76145,85.29849,2026-09-04,2106,2.11,309.4,284.98,n,9.58,Low
20.76308,85.292,2026-09-04,2106,2.48,301.75,284.99,n,5.61,Low
18.2715,74.19861,2026-09-04,2106,0.84,304.38,290.01,n,5.84,Low
18.68064,73.03526,2026-09-04,2106,0.89,304.1,291.57,n,5.72,Low
18.6904,73.04131,2026-09-04,2106,2.13,317.38,292.88,n,14.03,Low
18.69389,73.04198,2026-09-04,2106,2.13,319.91,293.84,n,15.44,Low
19.2791,71.42653,2026-09-04,2106,0.66,307.88,293.9,n,7.65,Low
17.95682,80.79215,2026-09-04,2106,1.17,300.9,278.73,n,4.16,Low
17.95858,80.79491,2026-09-04,2106,0.84,300.72,278.98,n,3.81,Low
17.95946,80.79095,2026-09-04,2106,0.79,298.26,280.44,n,2.4,Low
17.60933,83.20343,2026-09-04,2106,5.27,316.08,286.93,n,15.66,Low
18.71995,79.53621,2026-09-04,2106,0.99,303.8,284.54,n,5.63,Low
20.91163,71.45867,2026-09-04,2106,1.38,308.37,293.47,n,8.46,Low
19.09743,82.16936,2026-09-04,2106,1.77,307.92,287.64,n,8.51,Low
19.10059,82.1667,2026-09-04,2106,1.71,304.42,287.57,n,6.52,Low
21.10271,72.64404,2026-09-04,2106,1.38,302.63,287.6,n,5.27,Low
21.10401,72.63636,2026-09-04,2106,4.0,332.65,290.83,n,23.92,Low
21.10544,72.64854,2026-09-04,2106,2.05,317.25,290.81,n,13.9,Low
21.10738,72.637,2026-09-04,2106,2.25,305.46,290.68,n,7.5,Low
21.10608,72.6447,2026-09-04,2106,7.31,333.02,292.63,n,26.6,Low
21.10881,72.64918,2026-09-04,2106,2.05,305.26,291.28,n,7.24,Low
21.43225,72.97722,2026-09-04,2106,1.2,304.92,290.99,n,6.41,Low
22.33719,69.86794,2026-09-04,2106,3.19,308.4,296.38,n,9.84,Low
22.33891,69.85638,2026-09-04,2106,2.92,308.84,296.41,n,9.88,Low
20.79352,85.25729,2026-09-04,2106,2.9,305.82,285.35,n,8.19,Low
20.7952,85.2505,2026-09-04,2106,2.9,317.2,284.74,n,14.51,Low
20.86771,84.98637,2026-09-04,2106,2.49,305.94,285.46,n,7.95,Low
21.62011,81.79417,2026-09-04,2106,0.52,304.05,286.39,n,5.42,Low
20.80867,85.25465,2026-09-04,2106,1.74,303.12,284.93,n,5.82,Low
20.95502,85.0124,2026-09-04,2106,1.52,301.65,285.18,n,4.83,Low
21.67574,82.08032,2026-09-04,2106,1.19,301.97,286.74,n,4.76,Low
20.96312,85.18304,2026-09-04,2106,5.19,307.59,282.97,n,10.89,Low
20.96635,85.16991,2026-09-04,2106,3.32,306.46,282.86,n,8.86,Low
20.97304,85.17196,2026-09-04,2106,3.32,312.5,282.27,n,12.21,Low
20.96267,85.18922,2026-09-04,2106,1.3,299.1,281.62,n,3.25,Low
20.96438,85.18245,2026-09-04,2106,1.3,306.42,282.57,n,7.32,Low
20.96604,85.17587,2026-09-04,2106,3.15,302.79,283.85,n,6.69,Low
20.96767,85.16939,2026-09-04,2106,3.15,310.81,282.73,n,11.15,Low
20.97437,85.1714,2026-09-04,2106,1.95,306.0,281.55,n,7.57,Low
20.96696,86.00981,2026-09-04,2106,1.45,303.19,280.35,n,5.64,Low
21.93913,81.98277,2026-09-04,2106,1.05,302.44,286.54,n,4.92,Low
20.95286,86.04846,2026-09-04,2106,2.74,304.94,284.19,n,7.58,Low
22.01587,82.17987,2026-09-04,2106,0.65,301.54,286.43,n,4.12,Low
22.00088,82.67083,2026-09-04,2106,1.43,305.77,286.92,n,7.06,Low
22.00664,82.6723,2026-09-04,2106,1.03,305.81,286.69,n,6.78,Low
21.74119,83.84169,2026-09-04,2106,3.34,321.01,286.55,n,16.95,Low
21.74858,83.83821,2026-09-04,2106,4.01,303.2,285.55,n,7.56,Low
21.74731,83.8436,2026-09-04,2106,4.01,348.71,286.9,n,32.85,Low
21.75344,83.84547,2026-09-04,2106,4.01,319.43,286.47,n,16.58,Low
21.75471,83.84011,2026-09-04,2106,4.01,303.53,286.16,n,7.75,Low
21.67763,84.03689,2026-09-04,2106,3.55,301.22,285.83,n,6.12,Low
22.00665,82.66977,2026-09-04,2106,1.36,306.25,286.71,n,7.27,Low
21.7385,83.84195,2026-09-04,2106,3.35,301.88,285.84,n,6.33,Low
21.74593,83.83846,2026-09-04,2106,6.72,317.19,285.9,n,17.37,Low
21.74463,83.84384,2026-09-04,2106,3.35,332.64,286.65,n,23.42,Low
21.75076,83.8457,2026-09-04,2106,2.94,314.42,285.99,n,12.99,Low
21.75206,83.84034,2026-09-04,2106,4.25,323.03,286.27,n,18.76,Low
21.75692,83.84747,2026-09-04,2106,2.94,303.92,285.81,n,7.16,Low
21.7582,83.84217,2026-09-04,2106,4.25,315.0,286.06,n,14.3,Low
21.76307,83.84924,2026-09-04,2106,2.87,309.57,285.94,n,10.25,Low
21.87359,83.4966,2026-09-04,2106,0.84,302.93,286.42,n,5.04,Low
21.92071,83.35161,2026-09-04,2106,3.02,317.63,287.11,n,14.84,Low
21.87868,83.55658,2026-09-04,2106,1.86,307.68,286.18,n,8.44,Low
22.0317,83.36752,2026-09-04,2106,1.32,303.54,286.54,n,5.73,Low
22.03287,83.36258,2026-09-04,2106,1.97,301.81,286.6,n,5.26,Low
22.0352,83.35267,2026-09-04,2106,1.18,301.68,286.05,n,4.6,Low
22.1076,83.12428,2026-09-04,2106,0.81,302.56,286.66,n,4.81,Low
22.01755,83.75123,2026-09-04,2106,1.06,300.6,284.85,n,3.91,Low
22.3592,82.29978,2026-09-04,2106,3.99,311.54,285.65,n,12.18,Low
22.35826,82.30389,2026-09-04,2106,3.98,331.05,286.53,n,23.01,Low
21.92364,85.2219,2026-09-04,2106,2.13,307.46,285.39,n,8.52,Low
21.92594,85.22113,2026-09-04,2106,2.86,305.9,285.28,n,8.2,Low
22.22193,84.75527,2026-09-04,2106,1.82,297.0,283.98,n,2.48,Low
24.69059,73.00319,2026-09-04,2106,1.28,312.77,294.49,n,10.83,Low
25.38672,68.58044,2026-09-04,2106,0.86,310.55,295.45,n,9.28,Low
25.39035,68.58104,2026-09-04,2106,0.86,311.57,295.13,n,9.85,Low
11.48045,77.62241,2026-09-04,2108,0.77,298.62,264.84,n,2.59,Low
9.94102,77.48679,2026-09-04,2108,0.6000000000000001,308.54,289.38,n,7.97,Low
16.36108,81.2864,2026-09-04,2108,0.5700000000000001,304.31,287.53,n,5.6,Low
17.05184,75.64252,2026-09-04,2108,0.6000000000000001,302.08,290.04,n,4.38,Low
17.0538,75.64399,2026-09-04,2108,0.7000000000000001,303.85,290.02,n,5.44,Low
15.33428,76.28631,2026-09-04,2108,1.07,304.46,290.03,n,6.06,Low
15.1777,77.10036,2026-09-04,2108,2.43,305.68,290.97,n,7.76,Low
15.30146,76.22165,2026-09-04,2108,0.52,304.93,289.8,n,5.91,Low
15.18121,76.66469,2026-09-04,2108,1.54,311.06,291.83,n,10.08,Low
15.1803,76.66946,2026-09-04,2108,1.54,304.37,291.72,n,6.36,Low
15.1785,76.65421,2026-09-04,2108,2.02,311.15,292.46,n,10.49,Low
15.17759,76.65895,2026-09-04,2108,2.02,316.42,292.36,n,13.42,Low
14.87653,78.05255,2026-09-04,2108,1.34,303.35,287.23,n,5.64,Low
14.87154,78.05151,2026-09-04,2108,2.49,313.86,289.54,n,12.35,Low
15.17019,76.38186,2026-09-04,2108,1.27,305.67,290.39,n,6.88,Low
15.07176,76.86304,2026-09-04,2108,1.91,303.44,291.41,n,6.12,Low
15.1687,76.37943,2026-09-04,2108,1.6,305.66,290.3,n,7.12,Low
15.07287,76.86671,2026-09-04,2108,1.61,304.0,291.87,n,6.21,Low
13.7111,79.6208,2026-09-04,2108,0.66,304.94,288.3,n,6.02,Low
13.89855,76.56493,2026-09-04,2108,0.62,302.15,290.36,n,4.44,Low
12.74499,77.61853,2026-09-04,2108,0.33,301.04,286.93,n,3.6,Low
9.94628,77.48783,2026-09-04,2108,0.47,305.53,289.26,n,6.2,Low
10.61668,77.42152,2026-09-04,2108,0.28,304.1,289.3,n,5.27,Low
10.61797,77.50148,2026-09-04,2108,0.8200000000000001,308.59,287.83,n,8.16,Low
11.56157,77.70795,2026-09-04,2108,0.52,302.5,285.11,n,4.56,Low
11.42084,77.48328,2026-09-04,2108,0.8200000000000001,312.92,284.16,n,10.57,Low
11.48001,77.62247,2026-09-04,2108,0.59,300.66,266.67,n,3.59,Low
6.55286,80.77038,2026-09-04,2110,0.75,300.78,284.71,n,3.77,Low
6.55308,80.77031,2026-09-04,2110,1.0,302.25,284.51,n,4.78,Low
27.95755,96.95478,2026-09-05,637,5.26,334.77,285.13,n,26.04,Low
27.95821,96.95849,2026-09-05,637,5.26,328.12,284.71,n,22.35,Low
7.86428,79.87926,2026-09-05,813,1.22,332.91,301.47,n,21.98,Low
8.08893,81.36685,2026-09-05,813,5.64,339.77,298.07,n,29.1,Low
8.02535,80.63208,2026-09-05,813,4.24,335.73,304.09,n,25.81,Low
7.99265,80.41412,2026-09-05,813,5.65,333.28,298.97,n,25.5,Low
8.10234,81.10136,2026-09-05,813,2.29,332.41,303.58,l,22.5,Low
7.99843,80.38423,2026-09-05,813,6.15,336.68,301.43,n,27.77,Low
7.9979,80.38068,2026-09-05,813,6.15,343.39,304.11,n,31.5,Low
7.97869,80.25325,2026-09-05,813,8.31,349.71,302.49,n,36.63,Low
8.0395,80.61161,2026-09-05,813,8.79,348.35,302.2,n,36.23,Low
8.05838,80.6455,2026-09-05,813,2.0,332.93,297.02,n,22.57,Low
7.984360000000001,80.06512,2026-09-05,813,8.79,346.88,300.99,n,35.41,Low
7.94978,79.83763,2026-09-05,813,3.3,336.12,299.94,n,25.32,Low
8.12266,80.8163,2026-09-05,813,6.85,338.16,303.51,n,29.12,Low
8.12212,80.81266,2026-09-05,813,7.76,356.8,306.15,n,40.15,Medium
8.12158,80.80904,2026-09-05,813,7.76,340.0,304.96,n,30.82,Low
8.12604,80.81579,2026-09-05,813,4.16,337.75,300.59,n,26.87,Low
8.1255,80.81214,2026-09-05,813,5.69,352.75,302.29,n,36.35,Low
8.12496,80.80852,2026-09-05,813,5.69,340.1,302.17,n,29.32,Low
8.17138,81.07531,2026-09-05,813,2.53,337.03,302.89,n,25.25,Low
8.05222,80.25206,2026-09-05,813,5.49,340.8,303.25,n,29.56,Low
8.05503,80.24802,2026-09-05,813,3.89,338.37,303.99,n,27.01,Low
8.05383,80.10401,2026-09-05,813,7.27,344.98,302.11,n,33.22,Low
8.12778,80.54986,2026-09-05,813,2.47,333.36,298.87,n,23.16,Low
8.16176,80.68446,2026-09-05,813,6.66,337.97,303.25,n,28.87,Low
8.16122,80.68085,2026-09-05,813,5.52,340.74,304.9,n,29.55,Low
8.22299,80.97707,2026-09-05,813,2.02,331.74,301.75,l,21.93,Low
8.17441,80.63096,2026-09-05,813,2.95,333.18,302.61,n,23.42,Low
8.05978,79.87353,2026-09-05,813,4.55,343.64,300.6,n,30.43,Low
8.17748,80.58276,2026-09-05,813,9.25,348.04,300.32,n,36.4,Low
8.11574,80.15222,2026-09-05,813,4.77,338.84,301.11,n,27.93,Low
8.09138,79.92904,2026-09-05,813,14.3,344.56,301.53,n,38.26,Low
8.20892,80.69186,2026-09-05,813,2.02,336.14,302.3,n,24.37,Low
8.21024,80.58482,2026-09-05,813,8.22,345.91,302.97,n,34.45,Low
8.2587,80.32465,2026-09-05,813,5.93,348.78,304.4,n,34.33,Low
8.38724,81.02727,2026-09-05,813,6.44,340.75,303.11,n,30.25,Low
8.3856,81.01615,2026-09-05,813,6.27,337.54,303.06,n,28.34,Low
8.39956,81.06335,2026-09-05,813,4.22,337.71,305.24,n,26.89,Low
8.39913,81.03686,2026-09-05,813,6.8100000000000005,337.34,301.82,n,28.63,Low
8.36094,80.59453,2026-09-05,813,1.93,333.82,299.3,n,23.01,Low
8.35447,80.55137,2026-09-05,813,3.72,339.14,301.68,n,27.31,Low
8.44327,81.09863,2026-09-05,813,7.92,348.69,302.78,n,35.77,Low
8.44271,81.0949,2026-09-05,813,3.43,337.25,301.34,n,26.04,Low
8.46437,81.0993,2026-09-05,813,7.32,345.65,303.22,n,33.63,Low
8.42615,80.84453,2026-09-05,813,7.49,338.86,298.15,n,29.98,Low
8.4001,80.62553,2026-09-05,813,3.19,333.85,302.28,n,23.98,Low
8.35222,80.17999,2026-09-05,813,1.91,330.97,300.46,n,21.42,Low
8.43594,80.67204,2026-09-05,813,11.39,349.64,306.12,n,38.9,Low
8.40004,80.43096,2026-09-05,813,3.92,341.79,304.88,n,28.93,Low
8.36862,80.22093,2026-09-05,813,3.3,342.21,302.87,n,28.7,Low
8.3665,80.20679,2026-09-05,813,6.99,336.98,303.26,n,28.56,Low
8.4034,80.43046,2026-09-05,813,3.92,335.43,301.29,n,25.4,Low
8.46325,80.80936,2026-09-05,813,10.92,343.07,301.59,n,34.9,Low
8.46393,80.79059,2026-09-05,813,6.6,335.48,303.0,n,27.44,Low
8.42995,80.56219,2026-09-05,813,2.51,336.8,301.89,n,25.1,Low
8.47329,80.8303,2026-09-05,813,6.05,340.45,303.19,n,29.79,Low
8.39266,80.28991,2026-09-05,813,7.05,336.13,302.91,n,28.14,Low
8.37896,80.17594,2026-09-05,813,22.11,350.32,306.7,n,47.32,Medium
8.48063,80.83294,2026-09-05,813,3.04,337.24,302.32,n,25.75,Low
8.480080000000001,80.82928,2026-09-05,813,3.04,333.44,302.33,n,23.64,Low
8.4546,80.6581,2026-09-05,813,5.8,340.29,302.7,n,29.51,Low
8.42556,80.46367,2026-09-05,813,7.39,334.67,299.03,n,27.58,Low
8.47913,80.79951,2026-09-05,813,3.7,338.11,302.95,n,26.73,Low
8.42892,80.46317,2026-09-05,813,7.39,345.61,299.11,n,33.66,Low
8.47708,80.76251,2026-09-05,813,4.67,336.0,302.42,n,26.28,Low
8.48918,80.82043,2026-09-05,813,6.89,342.09,301.21,n,31.33,Low
8.48482,80.79119,2026-09-05,813,4.38,339.67,303.73,n,28.1,Low
8.42385,80.38354,2026-09-05,813,2.61,336.19,298.5,n,24.84,Low
8.47204,80.65918,2026-09-05,813,3.54,335.56,300.54,n,25.19,Low
8.49118,80.76411,2026-09-05,813,5.13,334.93,305.63,l,26.03,Low
8.49523,80.74486,2026-09-05,813,12.18,353.16,304.75,n,41.45,Medium
8.49469,80.74122,2026-09-05,813,8.76,343.3,304.19,n,33.4,Low
8.46284,80.50578,2026-09-05,813,3.0,333.56,303.84,l,23.67,Low
8.51689,80.82001,2026-09-05,813,5.01,336.92,305.62,n,27.05,Low
8.50867,80.7652,2026-09-05,813,3.84,341.02,304.22,n,28.45,Low
8.51206,80.76469,2026-09-05,813,3.0,338.72,301.96,n,26.54,Low
8.47132,80.49349,2026-09-05,813,1.59,330.69,299.93,n,21.02,Low
8.47522,80.49657,2026-09-05,813,2.37,336.32,298.53,n,24.73,Low
8.47468,80.49299,2026-09-05,813,1.59,331.38,297.98,n,21.4,Low
8.50354,80.66186,2026-09-05,813,4.53,336.63,299.62,n,26.53,Low
8.53882,80.85044,2026-09-05,813,4.79,338.61,303.78,n,27.82,Low
8.50431,80.62106,2026-09-05,813,2.91,337.01,304.53,n,25.52,Low
8.53777,80.77148,2026-09-05,813,3.59,334.33,302.82,n,24.54,Low
8.44974,80.17898,2026-09-05,813,4.47,334.5,303.2,n,25.3,Low
8.54917,80.75482,2026-09-05,813,10.97,349.24,306.18,n,38.36,Low
8.565010000000001,80.8385,2026-09-05,813,4.76,334.37,303.22,n,25.44,Low
8.55556,80.72779,2026-09-05,813,4.63,340.95,304.43,n,29.0,Low
8.55502,80.72415,2026-09-05,813,5.26,342.86,304.07,n,30.53,Low
8.56992,80.77787000000001,2026-09-05,813,7.86,339.49,305.56,n,30.61,Low
8.54884,80.63599,2026-09-05,813,2.2,332.68,302.05,n,22.58,Low
8.60616,80.9755,2026-09-05,813,3.01,330.57,301.46,l,22.02,Low
8.52282,80.41543,2026-09-05,813,15.94,345.24,303.8,n,39.87,Low
8.60958,80.975,2026-09-05,813,5.7,336.34,301.49,n,27.24,Low
8.56221,80.65617,2026-09-05,813,6.85,333.48,300.93,n,26.52,Low
8.49961,80.21492,2026-09-05,813,3.06,333.2,303.29,l,23.52,Low
8.62532,81.01054,2026-09-05,813,5.17,338.0,302.51,n,27.77,Low
8.62985,81.01746,2026-09-05,813,4.34,337.55,302.48,n,26.89,Low
8.6293,81.01375,2026-09-05,813,4.46,341.11,304.13,n,28.96,Low
8.566,80.589,2026-09-05,813,5.11,332.44,303.65,l,24.63,Low
8.63327,81.01696,2026-09-05,813,4.34,336.19,303.36,n,26.14,Low
8.63271,81.01324,2026-09-05,813,4.46,339.57,302.05,n,28.11,Low
8.63106,81.0021,2026-09-05,813,2.32,331.86,299.94,n,22.22,Low
8.6294,80.99097,2026-09-05,813,6.7,343.53,301.39,n,31.99,Low
8.6058,80.83237,2026-09-05,813,7.64,342.45,303.81,n,32.09,Low
8.52262,80.27681,2026-09-05,813,4.82,343.17,303.9,n,30.38,Low
8.63503,81.0053,2026-09-05,813,4.32,342.41,302.69,n,29.58,Low
8.65415,81.06326,2026-09-05,813,2.47,332.61,299.93,n,22.75,Low
8.59385,80.63658,2026-09-05,813,3.56,331.01,303.04,l,22.68,Low
8.59053,80.52262,2026-09-05,813,3.17,336.86,298.77,n,25.63,Low
8.65036,80.87457,2026-09-05,813,4.64,337.34,302.33,n,27.0,Low
8.65376,80.87405,2026-09-05,813,4.64,337.87,302.59,n,27.3,Low
8.65211,80.86302,2026-09-05,813,7.2,338.41,302.27,n,29.52,Low
8.58073,80.36644,2026-09-05,813,3.71,349.09,303.15,n,32.83,Low
8.58409,80.36593,2026-09-05,813,3.71,337.15,302.31,n,26.2,Low
8.58355,80.36236,2026-09-05,813,3.71,345.95,304.31,n,31.09,Low
8.70245,81.13233,2026-09-05,813,3.03,335.37,303.9,n,24.7,Low
8.6112,80.48957,2026-09-05,813,14.4,343.23,301.13,n,37.59,Low
8.61067,80.48598,2026-09-05,813,3.91,338.4,301.77,n,27.04,Low
8.69343,81.02293,2026-09-05,813,8.56,353.24,302.62,n,38.78,Low
8.69288,81.01921,2026-09-05,813,6.12,343.85,303.52,n,31.73,Low
8.69685,81.02242,2026-09-05,813,34.68,341.25,305.6,n,51.7,Medium
8.6963,81.01871,2026-09-05,813,14.61,348.54,304.43,n,40.7,Medium
8.67071,80.84486,2026-09-05,813,22.92,344.37,309.23,n,44.62,Medium
8.67016,80.84117,2026-09-05,813,8.18,344.29,304.42,n,33.52,Low
8.67411,80.84435,2026-09-05,813,22.92,337.37,301.73,n,40.73,Medium
8.6295,80.51996,2026-09-05,813,4.29,338.94,302.06,n,27.63,Low
8.62896,80.51635,2026-09-05,813,4.29,337.33,301.47,n,26.73,Low
8.67725,80.70167000000001,2026-09-05,813,3.66,330.89,298.98,n,22.68,Low
8.70406,80.85869,2026-09-05,813,6.71,337.27,302.59,n,28.52,Low
8.70351,80.85501,2026-09-05,813,6.71,342.1,304.44,n,31.2,Low
8.69478,80.7962,2026-09-05,813,6.67,344.17,301.47,n,32.32,Low
8.72964,80.96056,2026-09-05,813,3.93,332.41,298.84,n,23.73,Low
8.6632,80.51487,2026-09-05,813,17.0,341.21,304.31,n,38.42,Low
8.66455,80.47787,2026-09-05,813,4.69,336.72,302.74,n,26.7,Low
8.64641,80.33406,2026-09-05,813,3.67,337.54,304.27,n,26.39,Low
8.68765,80.35707,2026-09-05,813,14.63,352.26,306.49,n,42.78,Medium
8.69101,80.35657,2026-09-05,813,14.63,347.26,302.46,n,40.01,Medium
8.69047,80.353,2026-09-05,813,14.63,335.52,303.33,n,33.48,Low
8.69899,80.28534,2026-09-05,813,2.41,330.9,301.1,l,21.75,Low
8.8086,81.00157,2026-09-05,813,9.27,367.0,306.04,h,46.95,Medium
8.80806,80.99785,2026-09-05,813,9.27,340.45,303.68,n,32.2,Low
8.81203,81.00107,2026-09-05,813,9.27,350.11,302.67,n,37.57,Low
8.75096,80.54166,2026-09-05,813,4.52,334.99,301.44,n,25.61,Low
8.75043,80.53805,2026-09-05,813,4.26,338.35,301.87,n,27.28,Low
8.74935,80.53083,2026-09-05,813,7.94,352.09,302.01,n,37.67,Low
8.8223,80.99955,2026-09-05,813,5.32,343.31,302.17,n,30.83,Low
8.75273,80.53033,2026-09-05,813,1.71,335.04,300.96,n,23.53,Low
8.75219,80.52672,2026-09-05,813,1.71,336.61,294.41,n,24.4,Low
8.83201,80.99429,2026-09-05,813,3.73,334.29,300.99,n,24.63,Low
8.811160000000001,80.85354,2026-09-05,813,4.45,343.29,301.96,n,30.17,Low
8.83324,80.86153,2026-09-05,813,3.26,333.62,303.95,l,23.9,Low
8.79525,80.56088,2026-09-05,813,4.55,338.1,302.86,n,27.36,Low
8.81148,80.57696,2026-09-05,813,6.13,336.95,302.34,n,27.9,Low
8.85021,80.74253,2026-09-05,813,7.86,342.85,296.95,n,32.48,Low
8.79784,80.39472,2026-09-05,813,6.19,338.65,303.53,n,28.89,Low
8.7973,80.39112,2026-09-05,813,5.15,336.46,301.83,n,26.9,Low
8.85361,80.74201,2026-09-05,813,14.2,341.82,302.32,n,36.66,Low
8.8651,80.74441,2026-09-05,813,2.97,338.98,304.68,n,26.66,Low
8.76995,80.10387,2026-09-05,813,4.48,337.67,303.09,n,27.07,Low
8.88978,80.86481,2026-09-05,813,4.77,335.51,304.13,n,26.08,Low
8.83489,80.47026,2026-09-05,813,5.31,342.51,296.82,n,30.38,Low
8.83842,80.44763,2026-09-05,813,4.07,336.37,301.57,n,26.04,Low
8.91352,80.88396,2026-09-05,813,10.26,338.46,300.59,n,31.84,Low
8.912980000000001,80.88026,2026-09-05,813,19.97,351.7,304.44,n,46.48,Medium
8.88087,80.66352,2026-09-05,813,6.01,330.16,302.42,l,24.04,Low
10.54381,79.22341,2026-09-05,813,5.35,346.01,303.01,n,32.35,Low
9.62122,77.4757,2026-09-05,813,5.38,330.24,297.29,n,23.61,Low
9.76186,79.01588,2026-09-05,813,1.74,333.28,301.89,n,22.57,Low
9.77927,80.18752,2026-09-05,813,3.52,340.77,299.6,n,28.07,Low
9.76191,80.18646,2026-09-05,813,4.1,341.75,297.91,n,29.05,Low
9.33446,77.69536,2026-09-05,813,7.2,346.22,307.87,n,33.86,Low
9.62942,80.3325,2026-09-05,813,2.0,332.14,299.9,n,22.13,Low
9.39375,78.88885,2026-09-05,813,4.57,340.06,303.67,n,28.46,Low
9.30931,78.79927,2026-09-05,813,4.62,340.57,302.17,n,28.78,Low
9.41381,80.42905,2026-09-05,813,1.79,340.91,302.15,n,26.85,Low
9.41815,80.45808,2026-09-05,813,1.08,334.11,302.01,n,22.54,Low
9.41869,80.46172,2026-09-05,813,1.47,333.34,301.23,n,22.4,Low
9.41477,80.45859,2026-09-05,813,1.4,333.53,301.82,n,22.46,Low
9.4007,80.457,2026-09-05,813,3.23,345.83,302.17,n,30.66,Low
9.39164,80.4658,2026-09-05,813,3.04,337.53,301.81,n,25.91,Low
9.38173,80.51563,2026-09-05,813,3.37,339.27,301.01,n,27.12,Low
9.21617,80.32276,2026-09-05,813,2.46,331.28,300.66,n,22.0,Low
9.22275,80.66697,2026-09-05,813,3.32,336.31,302.88,n,25.44,Low
8.76241,78.10452,2026-09-05,813,2.68,333.26,302.74,l,23.27,Low
